fips,county,state,abbr
47137,pickett_county,tennessee,tn
47139,polk_county,tennessee,tn
47141,putnam_county,tennessee,tn
47143,rhea_county,tennessee,tn
47145,roane_county,tennessee,tn
47147,robertson_county,tennessee,tn
47149,rutherford_county,tennessee,tn
47151,scott_county,tennessee,tn
47153,sequatchie_county,tennessee,tn
47155,sevier_county,tennessee,tn
47157,shelby_county,tennessee,tn
47159,smith_county,tennessee,tn
47161,stewart_county,tennessee,tn
47163,sullivan_county,tennessee,tn
47165,sumner_county,tennessee,tn
47167,tipton_county,tennessee,tn
47169,trousdale_county,tennessee,tn
47171,unicoi_county,tennessee,tn
47173,union_county,tennessee,tn
47175,van_buren_county,tennessee,tn
47177,warren_county,tennessee,tn
47179,washington_county,tennessee,tn
47181,wayne_county,tennessee,tn
47183,weakley_county,tennessee,tn
47185,white_county,tennessee,tn
47187,williamson_county,tennessee,tn
47189,wilson_county,tennessee,tn
48000,texas,texas,tx
48001,anderson_county,texas,tx
48003,andrews_county,texas,tx
48005,angelina_county,texas,tx
48007,aransas_county,texas,tx
48009,archer_county,texas,tx
48011,armstrong_county,texas,tx
48013,atascosa_county,texas,tx
48015,austin_county,texas,tx
48017,bailey_county,texas,tx
48019,bandera_county,texas,tx
48021,bastrop_county,texas,tx
48023,baylor_county,texas,tx
48025,bee_county,texas,tx
48027,bell_county,texas,tx
48029,bexar_county,texas,tx
48031,blanco_county,texas,tx
48033,borden_county,texas,tx
48035,bosque_county,texas,tx
48037,bowie_county,texas,tx
48039,brazoria_county,texas,tx
48041,brazos_county,texas,tx
48043,brewster_county,texas,tx
48045,briscoe_county,texas,tx
48047,brooks_county,texas,tx
48049,brown_county,texas,tx
48051,burleson_county,texas,tx
48053,burnet_county,texas,tx
48055,caldwell_county,texas,tx
48057,calhoun_county,texas,tx
48059,callahan_county,texas,tx
48061,cameron_county,texas,tx
48063,camp_county,texas,tx
48065,carson_county,texas,tx
48067,cass_county,texas,tx
48069,castro_county,texas,tx
48071,chambers_county,texas,tx
48073,cherokee_county,texas,tx
48075,childress_county,texas,tx
48077,clay_county,texas,tx
48079,cochran_county,texas,tx
48081,coke_county,texas,tx
48083,coleman_county,texas,tx
48085,collin_county,texas,tx
48087,collingsworth_county,texas,tx
48089,colorado_county,texas,tx
48091,comal_county,texas,tx
48093,comanche_county,texas,tx
48095,concho_county,texas,tx
48097,cooke_county,texas,tx
48099,coryell_county,texas,tx
48101,cottle_county,texas,tx
48103,crane_county,texas,tx
48105,crockett_county,texas,tx
48107,crosby_county,texas,tx
48109,culberson_county,texas,tx
48111,dallam_county,texas,tx
48113,dallas_county,texas,tx
48115,dawson_county,texas,tx
48117,deaf_smith_county,texas,tx
48119,delta_county,texas,tx
48121,denton_county,texas,tx
48123,dewitt_county,texas,tx
48125,dickens_county,texas,tx
48127,dimmit_county,texas,tx
48129,donley_county,texas,tx
48131,duval_county,texas,tx
48133,eastland_county,texas,tx
48135,ector_county,texas,tx
48137,edwards_county,texas,tx
48139,ellis_county,texas,tx
48141,el_paso_county,texas,tx
48143,erath_county,texas,tx
48145,falls_county,texas,tx
48147,fannin_county,texas,tx
48149,fayette_county,texas,tx
48151,fisher_county,texas,tx
48153,floyd_county,texas,tx
48155,foard_county,texas,tx
48157,fort_bend_county,texas,tx
48159,franklin_county,texas,tx
48161,freestone_county,texas,tx
48163,frio_county,texas,tx
48165,gaines_county,texas,tx
48167,galveston_county,texas,tx
48169,garza_county,texas,tx
48171,gillespie_county,texas,tx
48173,glasscock_county,texas,tx
48175,goliad_county,texas,tx
48177,gonzales_county,texas,tx
48179,gray_county,texas,tx
48181,grayson_county,texas,tx
48183,gregg_county,texas,tx
48185,grimes_county,texas,tx
48187,guadalupe_county,texas,tx
48189,hale_county,texas,tx
48191,hall_county,texas,tx
48193,hamilton_county,texas,tx
48195,hansford_county,texas,tx
48197,hardeman_county,texas,tx
48199,hardin_county,texas,tx
48201,harris_county,texas,tx
48203,harrison_county,texas,tx
48205,hartley_county,texas,tx
48207,haskell_county,texas,tx
48209,hays_county,texas,tx
48211,hemphill_county,texas,tx
48213,henderson_county,texas,tx
48215,hidalgo_county,texas,tx
48217,hill_county,texas,tx
48219,hockley_county,texas,tx
48221,hood_county,texas,tx
48223,hopkins_county,texas,tx
48225,houston_county,texas,tx
48227,howard_county,texas,tx
48229,hudspeth_county,texas,tx
48231,hunt_county,texas,tx
48233,hutchinson_county,texas,tx
48235,irion_county,texas,tx
48237,jack_county,texas,tx
48239,jackson_county,texas,tx
48241,jasper_county,texas,tx
48243,jeff_davis_county,texas,tx
48245,jefferson_county,texas,tx
48247,jim_hogg_county,texas,tx
48249,jim_wells_county,texas,tx
48251,johnson_county,texas,tx
48253,jones_county,texas,tx
48255,karnes_county,texas,tx
48257,kaufman_county,texas,tx
48259,kendall_county,texas,tx
48261,kenedy_county,texas,tx
48263,kent_county,texas,tx
48265,kerr_county,texas,tx
48267,kimble_county,texas,tx
48269,king_county,texas,tx
48271,kinney_county,texas,tx
48273,kleberg_county,texas,tx
48275,knox_county,texas,tx
48277,lamar_county,texas,tx
48279,lamb_county,texas,tx
48281,lampasas_county,texas,tx
48283,la_salle_county,texas,tx
48285,lavaca_county,texas,tx
48287,lee_county,texas,tx
48289,leon_county,texas,tx
48291,liberty_county,texas,tx
48293,limestone_county,texas,tx
48295,lipscomb_county,texas,tx
48297,live_oak_county,texas,tx
48299,llano_county,texas,tx
48301,loving_county,texas,tx
48303,lubbock_county,texas,tx
48305,lynn_county,texas,tx
48307,mcculloch_county,texas,tx
48309,mclennan_county,texas,tx
48311,mcmullen_county,texas,tx
48313,madison_county,texas,tx
48315,marion_county,texas,tx
48317,martin_county,texas,tx
48319,mason_county,texas,tx
48321,matagorda_county,texas,tx
48323,maverick_county,texas,tx
48325,medina_county,texas,tx
48327,menard_county,texas,tx
48329,midland_county,texas,tx
48331,milam_county,texas,tx
48333,mills_county,texas,tx
48335,mitchell_county,texas,tx
48337,montague_county,texas,tx
48339,montgomery_county,texas,tx
48341,moore_county,texas,tx
48343,morris_county,texas,tx
48345,motley_county,texas,tx
48347,nacogdoches_county,texas,tx
48349,navarro_county,texas,tx
48351,newton_county,texas,tx
48353,nolan_county,texas,tx
48355,nueces_county,texas,tx
48357,ochiltree_county,texas,tx
48359,oldham_county,texas,tx
48361,orange_county,texas,tx
48363,palo_pinto_county,texas,tx
48365,panola_county,texas,tx
48367,parker_county,texas,tx
48369,parmer_county,texas,tx
48371,pecos_county,texas,tx
48373,polk_county,texas,tx
48375,potter_county,texas,tx
48377,presidio_county,texas,tx
48379,rains_county,texas,tx
48381,randall_county,texas,tx
48383,reagan_county,texas,tx
48385,real_county,texas,tx
48387,red_river_county,texas,tx
48389,reeves_county,texas,tx
48391,refugio_county,texas,tx
48393,roberts_county,texas,tx
48395,robertson_county,texas,tx
48397,rockwall_county,texas,tx
48399,runnels_county,texas,tx
48401,rusk_county,texas,tx
48403,sabine_county,texas,tx
48405,san_augustine_county,texas,tx
48407,san_jacinto_county,texas,tx
48409,san_patricio_county,texas,tx
48411,san_saba_county,texas,tx
48413,schleicher_county,texas,tx
48415,scurry_county,texas,tx
48417,shackelford_county,texas,tx
48419,shelby_county,texas,tx
48421,sherman_county,texas,tx
48423,smith_county,texas,tx
48425,somervell_county,texas,tx
48427,starr_county,texas,tx
48429,stephens_county,texas,tx
48431,sterling_county,texas,tx
48433,stonewall_county,texas,tx
48435,sutton_county,texas,tx
48437,swisher_county,texas,tx
48439,tarrant_county,texas,tx
48441,taylor_county,texas,tx
48443,terrell_county,texas,tx
48445,terry_county,texas,tx
48447,throckmorton_county,texas,tx
48449,titus_county,texas,tx
48451,tom_green_county,texas,tx
48453,travis_county,texas,tx
48455,trinity_county,texas,tx
48457,tyler_county,texas,tx
48459,upshur_county,texas,tx
48461,upton_county,texas,tx
48463,uvalde_county,texas,tx
48465,val_verde_county,texas,tx
48467,van_zandt_county,texas,tx
48469,victoria_county,texas,tx
48471,walker_county,texas,tx
48473,waller_county,texas,tx
48475,ward_county,texas,tx
48477,washington_county,texas,tx
48479,webb_county,texas,tx
48481,wharton_county,texas,tx
48483,wheeler_county,texas,tx
48485,wichita_county,texas,tx
48487,wilbarger_county,texas,tx
48489,willacy_county,texas,tx
48491,williamson_county,texas,tx
48493,wilson_county,texas,tx
48495,winkler_county,texas,tx
48497,wise_county,texas,tx
48499,wood_county,texas,tx
48501,yoakum_county,texas,tx
48503,young_county,texas,tx
48505,zapata_county,texas,tx
48507,zavala_county,texas,tx
49000,utah,utah,ut
49001,beaver_county,utah,ut
49003,box_elder_county,utah,ut
49005,cache_county,utah,ut
49007,carbon_county,utah,ut
49009,daggett_county,utah,ut
49011,davis_county,utah,ut
49013,duchesne_county,utah,ut
49015,emery_county,utah,ut
49017,garfield_county,utah,ut
49019,grand_county,utah,ut
49021,iron_county,utah,ut
49023,juab_county,utah,ut
49025,kane_county,utah,ut
49027,millard_county,utah,ut
49029,morgan_county,utah,ut
49031,piute_county,utah,ut
49033,rich_county,utah,ut
49035,salt_lake_county,utah,ut
49037,san_juan_county,utah,ut
49039,sanpete_county,utah,ut
49041,sevier_county,utah,ut
49043,summit_county,utah,ut
49045,tooele_county,utah,ut
49047,uintah_county,utah,ut
49049,utah_county,utah,ut
49051,wasatch_county,utah,ut
49053,washington_county,utah,ut
49055,wayne_county,utah,ut
49057,weber_county,utah,ut
50000,vermont,vermont,vt
50001,addison_county,vermont,vt
50003,bennington_county,vermont,vt
50005,caledonia_county,vermont,vt
50007,chittenden_county,vermont,vt
50009,essex_county,vermont,vt
50011,franklin_county,vermont,vt
50013,grand_isle_county,vermont,vt
50015,lamoille_county,vermont,vt
50017,orange_county,vermont,vt
50019,orleans_county,vermont,vt
50021,rutland_county,vermont,vt
50023,washington_county,vermont,vt
50025,windham_county,vermont,vt
50027,windsor_county,vermont,vt
51000,virginia,virginia,va
51001,accomack_county,virginia,va
51003,albemarle_county,virginia,va
51005,alleghany_county,virginia,va
51007,amelia_county,virginia,va
51009,amherst_county,virginia,va
51011,appomattox_county,virginia,va
51013,arlington_county,virginia,va
51015,augusta_county,virginia,va
51017,bath_county,virginia,va
51019,bedford_county,virginia,va
51021,bland_county,virginia,va
51023,botetourt_county,virginia,va
51025,brunswick_county,virginia,va
51027,buchanan_county,virginia,va
51029,buckingham_county,virginia,va
51031,campbell_county,virginia,va
51033,caroline_county,virginia,va
51035,carroll_county,virginia,va
51036,charles_city_county,virginia,va
51037,charlotte_county,virginia,va
51041,chesterfield_county,virginia,va
51043,clarke_county,virginia,va
51045,craig_county,virginia,va
51047,culpeper_county,virginia,va
51049,cumberland_county,virginia,va
51051,dickenson_county,virginia,va
51053,dinwiddie_county,virginia,va
51057,essex_county,virginia,va
51059,fairfax_county,virginia,va
51061,fauquier_county,virginia,va
51063,floyd_county,virginia,va
51065,fluvanna_county,virginia,va
51067,franklin_county,virginia,va
51069,frederick_county,virginia,va
51071,giles_county,virginia,va
51073,gloucester_county,virginia,va
51075,goochland_county,virginia,va
51077,grayson_county,virginia,va
51079,greene_county,virginia,va
51081,greensville_county,virginia,va
51083,halifax_county,virginia,va
51085,hanover_county,virginia,va
51087,henrico_county,virginia,va
51089,henry_county,virginia,va
51091,highland_county,virginia,va
51093,isle_of_wight_county,virginia,va
51095,james_city_county,virginia,va
51097,king_and_queen_county,virginia,va
51099,king_george_county,virginia,va
51101,king_william_county,virginia,va
51103,lancaster_county,virginia,va
51105,lee_county,virginia,va
51107,loudoun_county,virginia,va
51109,louisa_county,virginia,va
51111,lunenburg_county,virginia,va
51113,madison_county,virginia,va
51115,mathews_county,virginia,va
51117,mecklenburg_county,virginia,va
51119,middlesex_county,virginia,va
51121,montgomery_county,virginia,va
51125,nelson_county,virginia,va
51127,new_kent_county,virginia,va
51131,northampton_county,virginia,va
51133,northumberland_county,virginia,va
51135,nottoway_county,virginia,va
51137,orange_county,virginia,va
51139,page_county,virginia,va
51141,patrick_county,virginia,va
51143,pittsylvania_county,virginia,va
51145,powhatan_county,virginia,va
51147,prince_edward_county,virginia,va
51149,prince_george_county,virginia,va
51153,prince_william_county,virginia,va
51155,pulaski_county,virginia,va
51157,rappahannock_county,virginia,va
51159,richmond_county,virginia,va
51161,roanoke_county,virginia,va
51163,rockbridge_county,virginia,va
51165,rockingham_county,virginia,va
51167,russell_county,virginia,va
51169,scott_county,virginia,va
51171,shenandoah_county,virginia,va
51173,smyth_county,virginia,va
51175,southampton_county,virginia,va
51177,spotsylvania_county,virginia,va
51179,stafford_county,virginia,va
51181,surry_county,virginia,va
51183,sussex_county,virginia,va
51185,tazewell_county,virginia,va
51187,warren_county,virginia,va
51191,washington_county,virginia,va
51193,westmoreland_county,virginia,va
51195,wise_county,virginia,va
51197,wythe_county,virginia,va
51199,york_county,virginia,va
51510,alexandria_city,virginia,va
51515,bedford_city,virginia,va
51520,bristol_city,virginia,va
51530,buena_vista_city,virginia,va
51540,charlottesville_city,virginia,va
51550,chesapeake_city,virginia,va
51560,clifton_forge_city,virginia,va
51570,colonial_heights_city,virginia,va
51580,covington_city,virginia,va
51590,danville_city,virginia,va
51595,emporia_city,virginia,va
51600,fairfax_city,virginia,va
51610,falls_church_city,virginia,va
51620,franklin_city,virginia,va
51630,fredericksburg_city,virginia,va
51640,galax_city,virginia,va
51650,hampton_city,virginia,va
51660,harrisonburg_city,virginia,va
51670,hopewell_city,virginia,va
51678,lexington_city,virginia,va
51680,lynchburg_city,virginia,va
51683,manassas_city,virginia,va
51685,manassas_park_city,virginia,va
51690,martinsville_city,virginia,va
51700,newport_news_city,virginia,va
51710,norfolk_city,virginia,va
51720,norton_city,virginia,va
51730,petersburg_city,virginia,va
51735,poquoson_city,virginia,va
51740,portsmouth_city,virginia,va
51750,radford_city,virginia,va
51760,richmond_city,virginia,va
51770,roanoke_city,virginia,va
51775,salem_city,virginia,va
51780,halifax_county,virginia,va
51790,staunton_city,virginia,va
51800,suffolk_city,virginia,va
51810,virginia_beach_city,virginia,va
51820,waynesboro_city,virginia,va
51830,williamsburg_city,virginia,va
51840,winchester_city,virginia,va
53000,washington,washington,wa
53001,adams_county,washington,wa
53003,asotin_county,washington,wa
53005,benton_county,washington,wa
53007,chelan_county,washington,wa
53009,clallam_county,washington,wa
53011,clark_county,washington,wa
53013,columbia_county,washington,wa
53015,cowlitz_county,washington,wa
53017,douglas_county,washington,wa
53019,ferry_county,washington,wa
53021,franklin_county,washington,wa
53023,garfield_county,washington,wa
53025,grant_county,washington,wa
53027,grays_harbor_county,washington,wa
53029,island_county,washington,wa
53031,jefferson_county,washington,wa
53033,king_county,washington,wa
53035,kitsap_county,washington,wa
53037,kittitas_county,washington,wa
53039,klickitat_county,washington,wa
53041,lewis_county,washington,wa
53043,lincoln_county,washington,wa
53045,mason_county,washington,wa
53047,okanogan_county,washington,wa
53049,pacific_county,washington,wa
53051,pend_oreille_county,washington,wa
53053,pierce_county,washington,wa
53055,san_juan_county,washington,wa
53057,skagit_county,washington,wa
53059,skamania_county,washington,wa
53061,snohomish_county,washington,wa
53063,spokane_county,washington,wa
53065,stevens_county,washington,wa
53067,thurston_county,washington,wa
53069,wahkiakum_county,washington,wa
53071,walla_walla_county,washington,wa
53073,whatcom_county,washington,wa
53075,whitman_county,washington,wa
53077,yakima_county,washington,wa
54000,west_virginia,west_virginia,wv
54001,barbour_county,west_virginia,wv
54003,berkeley_county,west_virginia,wv
54005,boone_county,west_virginia,wv
54007,braxton_county,west_virginia,wv
54009,brooke_county,west_virginia,wv
54011,cabell_county,west_virginia,wv
54013,calhoun_county,west_virginia,wv
54015,clay_county,west_virginia,wv
54017,doddridge_county,west_virginia,wv
54019,fayette_county,west_virginia,wv
54021,gilmer_county,west_virginia,wv
54023,grant_county,west_virginia,wv
54025,greenbrier_county,west_virginia,wv
54027,hampshire_county,west_virginia,wv
54029,hancock_county,west_virginia,wv
54031,hardy_county,west_virginia,wv
54033,harrison_county,west_virginia,wv
54035,jackson_county,west_virginia,wv
54037,jefferson_county,west_virginia,wv
54039,kanawha_county,west_virginia,wv
54041,lewis_county,west_virginia,wv
54043,lincoln_county,west_virginia,wv
54045,logan_county,west_virginia,wv
54047,mcdowell_county,west_virginia,wv
54049,marion_county,west_virginia,wv
54051,marshall_county,west_virginia,wv
54053,mason_county,west_virginia,wv
54055,mercer_county,west_virginia,wv
54057,mineral_county,west_virginia,wv
54059,mingo_county,west_virginia,wv
54061,monongalia_county,west_virginia,wv
54063,monroe_county,west_virginia,wv
54065,morgan_county,west_virginia,wv
54067,nicholas_county,west_virginia,wv
54069,ohio_county,west_virginia,wv
54071,pendleton_county,west_virginia,wv
54073,pleasants_county,west_virginia,wv
54075,pocahontas_county,west_virginia,wv
54077,preston_county,west_virginia,wv
54079,putnam_county,west_virginia,wv
54081,raleigh_county,west_virginia,wv
54083,randolph_county,west_virginia,wv
54085,ritchie_county,west_virginia,wv
54087,roane_county,west_virginia,wv
54089,summers_county,west_virginia,wv
54091,taylor_county,west_virginia,wv
54093,tucker_county,west_virginia,wv
54095,tyler_county,west_virginia,wv
54097,upshur_county,west_virginia,wv
54099,wayne_county,west_virginia,wv
54101,webster_county,west_virginia,wv
54103,wetzel_county,west_virginia,wv
54105,wirt_county,west_virginia,wv
54107,wood_county,west_virginia,wv
54109,wyoming_county,west_virginia,wv
55000,wisconsin,wisconsin,wi
55001,adams_county,wisconsin,wi
55003,ashland_county,wisconsin,wi
55005,barron_county,wisconsin,wi
55007,bayfield_county,wisconsin,wi
55009,brown_county,wisconsin,wi
55011,buffalo_county,wisconsin,wi
55013,burnett_county,wisconsin,wi
55015,calumet_county,wisconsin,wi
55017,chippewa_county,wisconsin,wi
55019,clark_county,wisconsin,wi
55021,columbia_county,wisconsin,wi
55023,crawford_county,wisconsin,wi
55025,dane_county,wisconsin,wi
55027,dodge_county,wisconsin,wi
55029,door_county,wisconsin,wi
55031,douglas_county,wisconsin,wi
55033,dunn_county,wisconsin,wi
55035,eau_claire_county,wisconsin,wi
55037,florence_county,wisconsin,wi
55039,fond_du_lac_county,wisconsin,wi
55041,forest_county,wisconsin,wi
55043,grant_county,wisconsin,wi
55045,green_county,wisconsin,wi
55047,green_lake_county,wisconsin,wi
55049,iowa_county,wisconsin,wi
55051,iron_county,wisconsin,wi
55053,jackson_county,wisconsin,wi
55055,jefferson_county,wisconsin,wi
55057,juneau_county,wisconsin,wi
55059,kenosha_county,wisconsin,wi
55061,kewaunee_county,wisconsin,wi
55063,la_crosse_county,wisconsin,wi
55065,lafayette_county,wisconsin,wi
55067,langlade_county,wisconsin,wi
55069,lincoln_county,wisconsin,wi
55071,manitowoc_county,wisconsin,wi
55073,marathon_county,wisconsin,wi
55075,marinette_county,wisconsin,wi
55077,marquette_county,wisconsin,wi
55078,menominee_county,wisconsin,wi
55079,milwaukee_county,wisconsin,wi
55081,monroe_county,wisconsin,wi
55083,oconto_county,wisconsin,wi
55085,oneida_county,wisconsin,wi
55087,outagamie_county,wisconsin,wi
55089,ozaukee_county,wisconsin,wi
55091,pepin_county,wisconsin,wi
55093,pierce_county,wisconsin,wi
55095,polk_county,wisconsin,wi
55097,portage_county,wisconsin,wi
55099,price_county,wisconsin,wi
55101,racine_county,wisconsin,wi
55103,richland_county,wisconsin,wi
55105,rock_county,wisconsin,wi
55107,rusk_county,wisconsin,wi
55109,st._croix_county,wisconsin,wi
55111,sauk_county,wisconsin,wi
55113,sawyer_county,wisconsin,wi
55115,shawano_county,wisconsin,wi
55117,sheboygan_county,wisconsin,wi
55119,taylor_county,wisconsin,wi
55121,trempealeau_county,wisconsin,wi
55123,vernon_county,wisconsin,wi
55125,vilas_county,wisconsin,wi
55127,walworth_county,wisconsin,wi
55129,washburn_county,wisconsin,wi
55131,washington_county,wisconsin,wi
55133,waukesha_county,wisconsin,wi
55135,waupaca_county,wisconsin,wi
55137,waushara_county,wisconsin,wi
55139,winnebago_county,wisconsin,wi
55141,wood_county,wisconsin,wi
56000,wyoming,wyoming,wy
56001,albany_county,wyoming,wy
56003,big_horn_county,wyoming,wy
56005,campbell_county,wyoming,wy
56007,carbon_county,wyoming,wy
56009,converse_county,wyoming,wy
56011,crook_county,wyoming,wy
56013,fremont_county,wyoming,wy
56015,goshen_county,wyoming,wy
56017,hot_springs_county,wyoming,wy
56019,johnson_county,wyoming,wy
56021,laramie_county,wyoming,wy
56023,lincoln_county,wyoming,wy
56025,natrona_county,wyoming,wy
56027,niobrara_county,wyoming,wy
56029,park_county,wyoming,wy
56031,platte_county,wyoming,wy
56033,sheridan_county,wyoming,wy
56035,sublette_county,wyoming,wy
56037,sweetwater_county,wyoming,wy
56039,teton_county,wyoming,wy
56041,uinta_county,wyoming,wy
56043,washakie_county,wyoming,wy
56045,weston_county,wyoming,wy
